fileName,cilium,cilium_shape,cilium_projection_area_in_pixels,cilium_projection_area_in_um2,number_of_z_stack_layers,lowest_cilium_layer,uppermost_cilium_layer,vertical_length_in_layers,vertical_length_in_um,horizontal_length_in_pixels,horizontal_length_in_um,total_length_in_um,to_be_removed
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,16,TRUE,27,1.3,22,6,14,9,2.53,8.4,1.83,3.13,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,17,TRUE,33,1.6,22,8,16,9,2.53,12,2.65,3.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,18,TRUE,49,2.4,22,4,14,11,3.1,11.1,2.45,3.95,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,19,TRUE,32,1.5,22,6,15,10,2.81,7.6,1.66,3.27,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,20,TRUE,44,2.1,22,6,15,10,2.81,12.3,2.7,3.9,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,21,FALSE,24,1.2,22,4,13,10,2.81,6.3,1.38,3.13,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,22,TRUE,28,1.4,22,5,11,7,1.97,9.8,2.15,2.92,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,23,TRUE,47,2.3,22,3,13,11,3.1,8.2,1.81,3.59,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,24,TRUE,21,1,22,7,12,6,1.69,8.8,1.93,2.56,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,25,TRUE,19,0.9,22,8,15,8,2.25,8,1.76,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,26,TRUE,44,2.1,22,7,16,10,2.81,11.9,2.6,3.83,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,27,TRUE,23,1.1,22,6,13,8,2.25,6.2,1.36,2.63,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,28,TRUE,30,1.4,22,6,14,9,2.53,10.4,2.29,3.41,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,29,TRUE,41,2,22,5,13,9,2.53,13.5,2.96,3.89,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,30,TRUE,32,1.5,22,4,11,8,2.25,9.6,2.11,3.09,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,31,TRUE,24,1.2,22,9,15,7,1.97,8.6,1.9,2.73,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,32,TRUE,26,1.3,22,7,15,9,2.53,7.3,1.61,3,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,33,TRUE,27,1.3,22,6,13,8,2.25,8,1.76,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,34,TRUE,22,1.1,22,6,14,9,2.53,7.2,1.58,2.99,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,35,TRUE,26,1.3,22,6,13,8,2.25,8,1.76,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,36,TRUE,30,1.4,22,8,15,8,2.25,11,2.42,3.3,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,37,TRUE,26,1.3,22,7,16,10,2.81,7,1.54,3.21,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,38,TRUE,25,1.2,22,7,14,8,2.25,7.1,1.57,2.74,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,39,TRUE,36,1.7,22,5,12,8,2.25,8.1,1.77,2.87,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,40,TRUE,32,1.5,22,7,15,9,2.53,10,2.2,3.35,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,41,TRUE,32,1.5,22,8,15,8,2.25,8.9,1.95,2.98,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,42,TRUE,21,1,22,9,15,7,1.97,6.4,1.4,2.42,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,43,TRUE,20,1,22,6,13,8,2.25,7.2,1.58,2.75,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,44,TRUE,23,1.1,22,9,16,8,2.25,9,1.98,3,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,45,TRUE,23,1.1,22,13,19,7,1.97,8.4,1.84,2.69,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,46,TRUE,28,1.4,22,10,16,7,1.97,11.2,2.46,3.15,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,47,FALSE,25,1.2,22,9,17,9,2.53,6.2,1.35,2.87,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,48,TRUE,61,2.9,22,6,15,10,2.81,14.8,3.26,4.31,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,49,TRUE,24,1.2,22,6,13,8,2.25,10.5,2.3,3.22,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_2.czi,50,TRUE,24,1.2,22,7,13,7,1.97,10.1,2.22,2.97,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,1,TRUE,27,1.3,23,8,17,10,2.81,7,1.54,3.21,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,2,TRUE,41,2,23,8,15,8,2.25,12.1,2.67,3.49,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,3,TRUE,39,1.9,23,6,16,11,3.1,9.1,2,3.69,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,4,TRUE,22,1.1,23,12,20,9,2.53,6.1,1.34,2.87,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,5,TRUE,32,1.5,23,8,17,10,2.81,7.3,1.59,3.23,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,6,TRUE,18,0.9,23,14,19,6,1.69,5.2,1.14,2.04,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,7,TRUE,28,1.4,23,9,15,7,1.97,11.1,2.45,3.14,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,8,FALSE,24,1.2,23,10,18,9,2.53,6.3,1.39,2.89,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,9,TRUE,33,1.6,23,9,17,9,2.53,8.1,1.77,3.09,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,10,FALSE,18,0.9,23,10,17,8,2.25,5,1.1,2.5,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,11,TRUE,34,1.6,23,11,20,10,2.81,8.1,1.78,3.33,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,12,TRUE,13,0.6,23,12,18,7,1.97,5.2,1.15,2.28,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,13,TRUE,22,1.1,23,11,18,8,2.25,7.2,1.59,2.75,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,14,TRUE,43,2.1,23,9,19,11,3.1,8.5,1.87,3.62,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,15,TRUE,23,1.1,23,11,19,9,2.53,8,1.77,3.09,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,16,TRUE,24,1.2,23,9,18,10,2.81,7,1.55,3.21,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,17,TRUE,34,1.6,23,12,20,9,2.53,8.1,1.77,3.09,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,18,TRUE,29,1.4,23,9,16,8,2.25,9.5,2.09,3.07,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,19,TRUE,29,1.4,23,8,17,10,2.81,7,1.54,3.21,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,20,FALSE,22,1.1,23,12,22,11,3.1,6.1,1.33,3.37,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,21,TRUE,19,0.9,23,12,18,7,1.97,5.1,1.13,2.27,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,22,TRUE,35,1.7,23,12,22,11,3.1,8,1.76,3.56,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_3.czi,23,FALSE,15,0.7,23,16,20,5,1.41,4,0.89,1.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,1,TRUE,19,0.9,23,4,12,9,2.53,5.4,1.2,2.8,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,2,TRUE,23,1.1,23,7,14,8,2.25,6.5,1.42,2.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,3,TRUE,37,1.8,23,6,12,7,1.97,12.7,2.78,3.41,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,4,TRUE,49,2.4,23,3,14,12,3.38,8.5,1.88,3.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,5,TRUE,50,2.4,23,2,10,9,2.53,13.4,2.94,3.88,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,6,TRUE,37,1.8,23,8,18,11,3.1,10.1,2.21,3.8,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,7,TRUE,37,1.8,23,6,14,9,2.53,10.1,2.22,3.37,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,8,TRUE,29,1.4,23,6,14,9,2.53,9.4,2.05,3.26,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,9,TRUE,58,2.8,23,3,14,12,3.38,12.5,2.74,4.35,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,10,FALSE,19,0.9,23,6,12,7,1.97,5,1.1,2.26,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,11,FALSE,22,1.1,23,6,15,10,2.81,6.1,1.33,3.11,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,12,TRUE,32,1.5,23,6,15,10,2.81,10.2,2.25,3.6,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,13,TRUE,25,1.2,23,6,11,6,1.69,9.1,2,2.62,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,14,TRUE,44,2.1,23,7,17,11,3.1,12.1,2.66,4.08,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,15,TRUE,18,0.9,23,7,11,5,1.41,7.3,1.6,2.13,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,16,TRUE,28,1.4,23,7,15,9,2.53,9.1,2,3.22,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,17,TRUE,36,1.7,23,6,15,10,2.81,10.5,2.31,3.64,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,18,TRUE,36,1.7,23,8,16,9,2.53,11.9,2.61,3.64,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,19,TRUE,37,1.8,23,2,11,10,2.81,10.2,2.23,3.59,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,20,TRUE,53,2.6,23,9,20,12,3.38,13,2.86,4.42,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,21,TRUE,38,1.8,23,11,19,9,2.53,12.1,2.65,3.67,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,22,TRUE,11,0.5,23,7,11,5,1.41,6.2,1.36,1.96,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,23,FALSE,21,1,23,6,15,10,2.81,6,1.32,3.11,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,24,TRUE,22,1.1,23,6,13,8,2.25,8.6,1.89,2.94,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,25,TRUE,24,1.2,23,6,13,8,2.25,7,1.55,2.73,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,26,TRUE,33,1.6,23,7,15,9,2.53,9.3,2.05,3.26,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,27,TRUE,28,1.4,23,9,17,9,2.53,9.7,2.13,3.31,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,28,TRUE,27,1.3,23,8,16,9,2.53,9.2,2.02,3.24,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,29,TRUE,65,3.1,23,9,18,10,2.81,17.6,3.87,4.78,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,30,TRUE,23,1.1,23,8,16,9,2.53,6.4,1.4,2.89,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,31,TRUE,41,2,23,6,15,10,2.81,12.5,2.73,3.92,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,32,TRUE,33,1.6,23,11,19,9,2.53,11.1,2.44,3.51,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,33,TRUE,31,1.5,23,8,16,9,2.53,10.2,2.23,3.38,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,34,TRUE,43,2.1,23,7,16,10,2.81,12,2.64,3.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,35,TRUE,24,1.2,23,7,16,10,2.81,7.1,1.56,3.22,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,36,FALSE,28,1.4,23,9,17,9,2.53,7,1.54,2.96,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,37,TRUE,44,2.1,23,5,14,10,2.81,11.2,2.45,3.73,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,38,TRUE,26,1.3,23,8,16,9,2.53,6.8,1.5,2.94,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,39,TRUE,17,0.8,23,12,21,10,2.81,6.1,1.34,3.12,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,40,TRUE,43,2.1,23,7,15,9,2.53,12.2,2.67,3.68,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,41,TRUE,26,1.3,23,6,14,9,2.53,7,1.54,2.97,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,42,TRUE,28,1.4,23,11,18,8,2.25,7.9,1.74,2.85,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,43,TRUE,39,1.9,23,8,17,10,2.81,11.8,2.58,3.82,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,44,TRUE,25,1.2,23,3,11,9,2.53,9.1,2,3.23,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,45,TRUE,30,1.4,23,8,16,9,2.53,10.3,2.27,3.4,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,46,TRUE,28,1.4,23,6,13,8,2.25,10.8,2.37,3.27,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,47,FALSE,28,1.4,23,8,16,9,2.53,6,1.32,2.85,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,48,TRUE,41,2,23,8,16,9,2.53,11.9,2.61,3.64,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,49,TRUE,32,1.5,23,6,13,8,2.25,13.1,2.87,3.65,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,50,TRUE,37,1.8,23,5,13,9,2.53,11.5,2.53,3.58,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,51,TRUE,33,1.6,23,9,17,9,2.53,12,2.64,3.66,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,52,TRUE,13,0.6,23,12,16,5,1.41,6.2,1.36,1.95,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,53,TRUE,28,1.4,23,4,12,9,2.53,8.1,1.77,3.09,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,54,TRUE,49,2.4,23,7,17,11,3.1,11.1,2.44,3.94,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,55,TRUE,29,1.4,23,6,14,9,2.53,9.1,2,3.23,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,56,TRUE,25,1.2,23,6,15,10,2.81,6.5,1.44,3.16,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_4.czi,57,TRUE,33,1.6,23,11,18,8,2.25,10.2,2.24,3.17,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,1,TRUE,24,1.2,24,11,17,7,1.97,7,1.54,2.5,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,2,TRUE,37,1.8,24,11,21,11,3.1,8.2,1.79,3.58,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,3,TRUE,14,0.7,24,12,16,5,1.41,5.4,1.18,1.84,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,4,TRUE,17,0.8,24,11,16,6,1.69,7,1.54,2.28,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,5,TRUE,63,3,24,7,18,12,3.38,13.3,2.93,4.47,yes
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,6,TRUE,24,1.2,24,11,18,8,2.25,7.1,1.56,2.74,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,7,TRUE,37,1.8,24,10,18,9,2.53,9.1,2,3.23,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,8,TRUE,30,1.4,24,10,18,9,2.53,9.1,2,3.22,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,9,TRUE,15,0.7,24,11,15,5,1.41,5.4,1.18,1.84,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,10,TRUE,12,0.6,24,11,14,4,1.13,5.3,1.15,1.61,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,11,TRUE,36,1.7,24,8,16,9,2.53,9.5,2.09,3.28,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,12,FALSE,20,1,24,11,19,9,2.53,5,1.1,2.76,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,13,TRUE,87,4.2,24,7,19,13,3.66,18.3,4.01,5.43,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,14,TRUE,26,1.3,24,12,21,10,2.81,7,1.54,3.21,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,15,TRUE,25,1.2,24,8,15,8,2.25,7.5,1.65,2.79,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,16,TRUE,25,1.2,24,11,19,9,2.53,8,1.76,3.08,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,17,TRUE,28,1.4,24,11,18,8,2.25,8,1.76,2.86,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,18,TRUE,16,0.8,24,12,17,6,1.69,5.3,1.16,2.05,
190808_EV38_1_Collagen_FBSwithAsc_63x_zstack_5.czi,19,TRUE,41,2,24,6,18,13,3.66,10,2.21,4.27,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,1,TRUE,30,1.4,32,5,13,9,2.53,7.6,1.66,3.03,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,2,TRUE,43,2.1,32,6,15,10,2.81,8.2,1.81,3.34,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,3,TRUE,36,1.7,32,5,12,8,2.25,10.4,2.28,3.2,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,4,TRUE,46,2.2,32,3,12,10,2.81,11.5,2.53,3.79,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,5,FALSE,25,1.2,32,5,11,7,1.97,6,1.32,2.37,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,6,TRUE,50,2.4,32,3,11,9,2.53,12.3,2.7,3.7,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,7,TRUE,28,1.4,32,4,13,10,2.81,7.8,1.7,3.29,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,8,TRUE,43,2.1,32,7,15,9,2.53,8.5,1.86,3.14,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,9,TRUE,39,1.9,32,4,11,8,2.25,11,2.42,3.31,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,10,TRUE,41,2,32,6,13,8,2.25,9.7,2.12,3.09,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,11,TRUE,69,3.3,32,3,12,10,2.81,15.3,3.36,4.38,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,12,TRUE,26,1.3,32,7,14,8,2.25,7.1,1.56,2.74,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,13,TRUE,43,2.1,32,5,12,8,2.25,11.6,2.56,3.41,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,14,TRUE,46,2.2,32,7,16,10,2.81,9,1.98,3.44,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,15,TRUE,71,3.4,32,7,15,9,2.53,15.8,3.47,4.3,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,16,TRUE,56,2.7,32,5,13,9,2.53,13.5,2.96,3.89,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,17,TRUE,38,1.8,32,5,12,8,2.25,9.6,2.1,3.08,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,18,TRUE,63,3,32,7,15,9,2.53,13.2,2.9,3.85,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,19,TRUE,51,2.5,32,6,13,8,2.25,12,2.63,3.46,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_1.czi,20,TRUE,64,3.1,32,6,13,8,2.25,14.4,3.17,3.89,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,1,TRUE,33,1.6,55,10,23,14,3.94,7.2,1.58,4.24,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,2,FALSE,33,1.6,55,11,21,11,3.1,7,1.54,3.46,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,3,TRUE,39,1.9,55,11,23,13,3.66,12.1,2.65,4.52,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,4,TRUE,43,2.1,55,10,20,11,3.1,12,2.64,4.07,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,5,FALSE,35,1.7,55,13,23,11,3.1,7.3,1.6,3.49,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,6,TRUE,62,3,55,13,23,11,3.1,15.7,3.44,4.63,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,7,TRUE,43,2.1,55,13,23,11,3.1,11,2.42,3.93,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,8,TRUE,40,1.9,55,13,23,11,3.1,11.1,2.45,3.95,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,9,TRUE,51,2.5,55,13,22,10,2.81,14.4,3.17,4.24,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,10,FALSE,25,1.2,55,17,26,10,2.81,6.2,1.36,3.13,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,11,TRUE,29,1.4,55,18,27,10,2.81,7.6,1.67,3.27,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,12,TRUE,39,1.9,55,18,27,10,2.81,8.6,1.88,3.38,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,13,FALSE,35,1.7,55,18,29,12,3.38,7.3,1.61,3.74,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_2.czi,14,TRUE,51,2.5,55,14,24,11,3.1,12.2,2.69,4.1,
190808_EV38_1_Collagen_ITSwithAsc_63x_zstack_3.czi,1,FALSE,44,2.1,38,15,30,16,4.5,9.3,2.03,4.94,
