fileName,cilium,cilium_shape,cilium_projection_area_in_pixels,cilium_projection_area_in_um2,number_of_z_stack_layers,lowest_cilium_layer,uppermost_cilium_layer,vertical_length_in_layers,vertical_length_in_um,horizontal_length_in_pixels,horizontal_length_in_um,total_length_in_um,to_be_removed
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,19,TRUE,33,1.6,26,12,20,9,2.53,11,2.42,3.5,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,20,TRUE,52,2.5,26,10,20,11,3.1,14.6,3.21,4.46,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,21,TRUE,48,2.3,26,7,17,11,3.1,13.9,3.04,4.34,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,22,TRUE,24,1.2,26,11,19,9,2.53,8,1.75,3.08,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_4.czi,23,TRUE,63,3,26,11,21,11,3.1,16.4,3.61,4.76,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,1,TRUE,26,1.3,22,7,16,10,2.81,8.6,1.88,3.39,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,2,TRUE,22,1.1,22,7,15,9,2.53,6.3,1.39,2.89,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,3,TRUE,18,0.9,22,7,12,6,1.69,7,1.54,2.29,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,4,TRUE,34,1.6,22,3,13,11,3.1,10.1,2.21,3.8,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,5,TRUE,32,1.5,22,3,12,10,2.81,8.1,1.78,3.33,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,6,TRUE,50,2.4,22,4,13,10,2.81,15.8,3.47,4.47,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,7,TRUE,26,1.3,22,7,16,10,2.81,6.1,1.33,3.11,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,8,TRUE,42,2,22,4,12,9,2.53,11.4,2.51,3.56,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,9,TRUE,36,1.7,22,6,17,12,3.38,9,1.99,3.92,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,10,TRUE,24,1.2,22,8,16,9,2.53,7,1.54,2.96,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,11,TRUE,31,1.5,22,4,13,10,2.81,9.5,2.08,3.5,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,12,TRUE,26,1.3,22,6,15,10,2.81,7.8,1.72,3.3,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,13,TRUE,34,1.6,22,6,14,9,2.53,12,2.63,3.65,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,14,TRUE,47,2.3,22,4,13,10,2.81,15.1,3.33,4.36,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,15,TRUE,25,1.2,22,11,19,9,2.53,7.3,1.6,3,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,16,TRUE,55,2.7,22,5,15,11,3.1,15.3,3.37,4.57,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,17,TRUE,20,1,22,5,12,8,2.25,7,1.55,2.73,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,18,TRUE,49,2.4,22,7,16,10,2.81,15.2,3.35,4.37,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,19,TRUE,18,0.9,22,5,13,9,2.53,6.3,1.38,2.88,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,20,TRUE,38,1.8,22,7,15,9,2.53,15,3.3,4.16,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,21,TRUE,22,1.1,22,7,15,9,2.53,7.7,1.7,3.05,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,22,TRUE,24,1.2,22,6,15,10,2.81,7.4,1.63,3.25,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,23,TRUE,38,1.8,22,3,12,10,2.81,11.1,2.44,3.73,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,24,TRUE,29,1.4,22,8,17,10,2.81,8.4,1.85,3.37,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,25,TRUE,32,1.5,22,8,16,9,2.53,10.7,2.35,3.45,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,26,FALSE,21,1,22,5,14,10,2.81,6.1,1.34,3.12,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_5.czi,27,TRUE,18,0.9,22,7,13,7,1.97,5.3,1.17,2.29,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,1,TRUE,58,2.8,30,6,14,9,2.53,13.6,2.98,3.91,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,2,TRUE,49,2.4,30,4,15,12,3.38,14.2,3.12,4.6,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,3,TRUE,53,2.6,30,8,19,12,3.38,12.1,2.66,4.3,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,4,TRUE,28,1.4,30,10,19,10,2.81,7,1.54,3.21,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,5,TRUE,23,1.1,30,11,19,9,2.53,6.1,1.34,2.87,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,6,TRUE,31,1.5,30,11,22,12,3.38,7.3,1.6,3.74,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,7,TRUE,40,1.9,30,9,18,10,2.81,10.1,2.21,3.58,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,8,TRUE,38,1.8,30,9,18,10,2.81,11.2,2.47,3.74,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,9,TRUE,59,2.8,30,5,16,12,3.38,14.6,3.21,4.66,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,10,TRUE,45,2.2,30,11,22,12,3.38,9,1.99,3.92,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,11,TRUE,42,2,30,7,17,11,3.1,10.2,2.24,3.82,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,12,TRUE,34,1.6,30,9,18,10,2.81,11.8,2.6,3.83,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,13,TRUE,45,2.2,30,12,21,10,2.81,12,2.64,3.86,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,14,TRUE,55,2.7,30,6,16,11,3.1,13.4,2.94,4.27,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,15,TRUE,18,0.9,30,15,24,10,2.81,6,1.33,3.11,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,16,TRUE,44,2.1,30,9,18,10,2.81,12.4,2.73,3.92,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,17,TRUE,56,2.7,30,9,19,11,3.1,12.3,2.69,4.1,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_6.czi,18,TRUE,27,1.3,30,11,18,8,2.25,7.9,1.73,2.84,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,1,TRUE,21,1,25,8,16,9,2.53,7.4,1.62,3.01,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,2,TRUE,26,1.3,25,6,14,9,2.53,8.1,1.77,3.09,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,3,TRUE,38,1.8,25,10,20,11,3.1,11.8,2.59,4.03,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,4,TRUE,40,1.9,25,6,14,9,2.53,12.7,2.79,3.77,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,5,TRUE,33,1.6,25,8,14,7,1.97,13.2,2.9,3.5,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,6,TRUE,69,3.3,25,5,16,12,3.38,16.7,3.66,4.98,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,7,TRUE,29,1.4,25,7,15,9,2.53,9.3,2.04,3.25,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,8,TRUE,36,1.7,25,9,17,9,2.53,11.1,2.45,3.52,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,9,TRUE,42,2,25,8,17,10,2.81,11.5,2.53,3.78,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,10,TRUE,28,1.4,25,7,15,9,2.53,9.3,2.04,3.25,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,11,TRUE,39,1.9,25,7,18,12,3.38,10.5,2.3,4.09,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,12,FALSE,16,0.8,25,9,15,7,1.97,5,1.1,2.26,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,13,TRUE,23,1.1,25,12,21,10,2.81,6,1.32,3.11,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,14,TRUE,33,1.6,25,7,17,11,3.1,8.5,1.86,3.61,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,15,TRUE,22,1.1,25,8,16,9,2.53,6.5,1.44,2.91,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,16,TRUE,46,2.2,25,10,19,10,2.81,13.1,2.87,4.02,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,17,TRUE,52,2.5,25,8,19,12,3.38,12.4,2.73,4.34,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,18,TRUE,45,2.2,25,9,19,11,3.1,12.8,2.81,4.18,
190815_EV38_2_Collagen_ITSwithAsc+Dexa_63x_zstack_7.czi,19,TRUE,33,1.6,25,7,15,9,2.53,12,2.64,3.66,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,1,TRUE,26,1.3,26,11,21,11,3.1,6.7,1.48,3.43,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,2,FALSE,26,1.3,26,12,21,10,2.81,6.1,1.34,3.12,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,3,TRUE,39,1.9,26,11,21,11,3.1,9,1.98,3.67,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,4,TRUE,28,1.4,26,12,18,7,1.97,7,1.54,2.5,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,5,FALSE,62,3,26,10,20,11,3.1,10,2.2,3.8,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,6,TRUE,26,1.3,26,10,20,11,3.1,6.8,1.49,3.43,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,7,TRUE,70,3.4,26,8,20,13,3.66,12.7,2.78,4.6,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,8,TRUE,19,0.9,26,18,23,6,1.69,6.2,1.37,2.17,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,9,TRUE,69,3.3,26,10,20,11,3.1,10.2,2.24,3.82,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,10,FALSE,29,1.4,26,15,22,8,2.25,6.3,1.38,2.64,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_1.czi,11,TRUE,45,2.2,26,10,19,10,2.81,9,1.98,3.44,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,1,TRUE,65,3.1,24,10,24,15,4.22,14.2,3.12,5.25,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,2,TRUE,44,2.1,24,13,22,10,2.81,12,2.64,3.86,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,3,TRUE,31,1.5,24,13,23,11,3.1,10.2,2.24,3.82,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,4,TRUE,29,1.4,24,14,22,9,2.53,8.9,1.95,3.2,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,5,FALSE,20,1,24,14,21,8,2.25,6.1,1.34,2.62,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,6,TRUE,40,1.9,24,15,24,10,2.81,9,1.98,3.44,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,7,TRUE,34,1.6,24,16,24,9,2.53,11.2,2.46,3.53,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,8,FALSE,20,1,24,15,20,6,1.69,5.2,1.13,2.03,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,9,TRUE,47,2.3,24,12,22,11,3.1,11.2,2.46,3.95,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,10,TRUE,31,1.5,24,15,24,10,2.81,9.1,1.99,3.45,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,11,TRUE,36,1.7,24,11,21,11,3.1,9,1.98,3.68,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,12,TRUE,25,1.2,24,16,24,9,2.53,6.9,1.51,2.95,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,13,TRUE,50,2.4,24,11,22,12,3.38,11.8,2.6,4.26,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,14,TRUE,27,1.3,24,13,21,9,2.53,9.2,2.01,3.23,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,15,TRUE,28,1.4,24,12,20,9,2.53,8,1.77,3.09,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_2.czi,16,TRUE,43,2.1,24,11,21,11,3.1,11.1,2.45,3.95,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,1,TRUE,21,1,21,7,16,10,2.81,7,1.54,3.21,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,2,TRUE,30,1.4,21,4,13,10,2.81,7.3,1.61,3.24,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,3,TRUE,22,1.1,21,6,15,10,2.81,9.1,1.99,3.45,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,4,TRUE,18,0.9,21,11,20,10,2.81,5,1.1,3.02,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,5,TRUE,29,1.4,21,2,12,11,3.1,8,1.76,3.56,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,6,TRUE,32,1.5,21,7,16,10,2.81,11.4,2.5,3.77,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,7,FALSE,19,0.9,21,6,16,11,3.1,5,1.1,3.28,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,8,TRUE,26,1.3,21,5,14,10,2.81,8.4,1.85,3.37,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,9,TRUE,27,1.3,21,7,16,10,2.81,9.2,2.02,3.46,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,10,TRUE,28,1.4,21,5,12,8,2.25,10.1,2.22,3.16,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,11,TRUE,30,1.4,21,4,14,11,3.1,8.7,1.92,3.64,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,12,FALSE,20,1,21,6,14,9,2.53,6,1.32,2.86,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,13,TRUE,7,0.3,21,14,20,7,1.97,4,0.88,2.16,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,14,TRUE,15,0.7,21,10,15,6,1.69,5,1.11,2.02,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,15,TRUE,18,0.9,21,7,14,8,2.25,6,1.32,2.61,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,16,TRUE,25,1.2,21,8,18,11,3.1,7.5,1.64,3.5,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,17,TRUE,24,1.2,21,8,17,10,2.81,9,1.99,3.44,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,18,TRUE,29,1.4,21,10,18,9,2.53,8.5,1.86,3.14,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,19,TRUE,26,1.3,21,6,15,10,2.81,8.6,1.88,3.39,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,20,TRUE,24,1.2,21,9,17,9,2.53,9.1,2,3.22,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,21,TRUE,23,1.1,21,8,17,10,2.81,6,1.32,3.11,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,22,TRUE,14,0.7,21,9,15,7,1.97,7,1.54,2.5,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_3.czi,23,TRUE,19,0.9,21,7,13,7,1.97,6.1,1.34,2.38,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,1,TRUE,36,1.7,26,7,15,9,2.53,9.3,2.05,3.26,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,2,FALSE,27,1.3,26,6,16,11,3.1,6,1.32,3.36,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,3,TRUE,50,2.4,26,6,17,12,3.38,12.7,2.79,4.38,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,4,FALSE,20,1,26,8,18,11,3.1,5,1.1,3.28,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,5,TRUE,38,1.8,26,6,16,11,3.1,9,1.97,3.67,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,6,TRUE,56,2.7,26,5,17,13,3.66,12.3,2.7,4.54,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,7,FALSE,22,1.1,26,8,16,9,2.53,6.1,1.33,2.86,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,8,FALSE,24,1.2,26,9,17,9,2.53,6,1.32,2.85,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,9,TRUE,19,0.9,26,11,18,8,2.25,5.5,1.2,2.55,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,10,TRUE,21,1,26,11,21,11,3.1,7,1.54,3.46,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,11,TRUE,35,1.7,26,8,17,10,2.81,10,2.2,3.57,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,12,TRUE,25,1.2,26,10,18,9,2.53,7,1.54,2.96,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,13,TRUE,41,2,26,8,17,10,2.81,12.5,2.75,3.94,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,14,TRUE,39,1.9,26,6,16,11,3.1,12,2.64,4.07,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,15,TRUE,22,1.1,26,12,19,8,2.25,8.5,1.87,2.93,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,16,TRUE,23,1.1,26,12,20,9,2.53,7.6,1.66,3.03,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,17,TRUE,30,1.4,26,7,16,10,2.81,11.1,2.43,3.72,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,18,TRUE,43,2.1,26,11,20,10,2.81,12.1,2.66,3.87,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,19,TRUE,17,0.8,26,15,24,10,2.81,5.1,1.11,3.03,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,20,TRUE,23,1.1,26,8,17,10,2.81,6.2,1.36,3.13,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,21,TRUE,40,1.9,26,10,20,11,3.1,10.3,2.26,3.83,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,22,TRUE,17,0.8,26,9,16,8,2.25,6.2,1.36,2.63,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,23,TRUE,30,1.4,26,10,19,10,2.81,9.3,2.03,3.47,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,24,TRUE,22,1.1,26,13,19,7,1.97,6.2,1.37,2.4,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_4.czi,25,TRUE,46,2.2,26,11,22,12,3.38,9.1,2,3.93,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,1,TRUE,27,1.3,21,7,15,9,2.53,8.2,1.79,3.1,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,2,TRUE,30,1.4,21,3,16,14,3.94,7,1.55,4.23,yes
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,3,TRUE,26,1.3,21,9,17,9,2.53,7.6,1.68,3.04,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,4,TRUE,34,1.6,21,8,17,10,2.81,9.9,2.17,3.55,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,5,TRUE,24,1.2,21,9,17,9,2.53,7.6,1.67,3.04,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,6,TRUE,23,1.1,21,6,14,9,2.53,10.4,2.28,3.41,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,7,TRUE,22,1.1,21,9,16,8,2.25,8.2,1.81,2.89,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,8,TRUE,26,1.3,21,8,16,9,2.53,8.4,1.86,3.14,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,9,TRUE,23,1.1,21,11,18,8,2.25,6.6,1.44,2.67,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,10,TRUE,25,1.2,21,8,16,9,2.53,7.5,1.65,3.02,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,11,FALSE,17,0.8,21,10,16,7,1.97,5,1.1,2.26,
190815_EV38_2_Collagen_ITSwithAsc+Dexa+IGF+TGF_63x_zstack_5.czi,12,TRUE,36,1.7,21,11,19,9,2.53,11.6,2.55,3.59,
